epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,398.945,0.84852,0.96507,1.31392,0.297,0.69565,0.41912,0.31144,1.06942,5.09657,1.76806,0.000863576,0.000863576,0.000863576
26,415.478,1.01207,1.01092,1.30728,0.29885,0.65217,0.3227,0.19119,1.55871,6.08273,2.50229,0.000893775,0.000893775,0.000893775
27,432.041,0.9236,0.95703,1.26663,0.40854,0.65217,0.33117,0.18689,1.58011,5.59569,2.64753,0.000923578,0.000923578,0.000923578
28,447.612,0.89936,1.08554,1.37806,0.40854,0.65217,0.33117,0.18689,1.58011,5.59569,2.64753,0.000952985,0.000952985,0.000952985
29,463.699,0.89931,0.99313,1.27755,0.32889,0.56522,0.28409,0.15022,1.81605,6.19938,2.80817,0.000981996,0.000981996,0.000981996
30,478.406,0.88793,0.97955,1.25201,0.34362,0.47826,0.25782,0.13487,1.72568,6.72073,2.4825,0.00101061,0.00101061,0.00101061
31,492.936,0.7844,0.91459,1.20437,0.34362,0.47826,0.25782,0.13487,1.72568,6.72073,2.4825,0.00103883,0.00103883,0.00103883
32,509.539,0.8762,1.00621,1.22853,0.45513,0.52174,0.38476,0.25719,1.35204,6.11281,2.09415,0.00106665,0.00106665,0.00106665
33,526.046,0.73199,0.92376,1.15618,0.31065,0.69565,0.36911,0.22462,1.44604,5.41498,2.48587,0.00109408,0.00109408,0.00109408
34,542.516,0.78555,1.00071,1.25699,0.31065,0.69565,0.36911,0.22462,1.44604,5.41498,2.48587,0.00112111,0.00112111,0.00112111
35,559.636,0.86792,0.91974,1.18646,0.36718,0.78207,0.48136,0.3163,1.30851,5.78833,2.29014,0.00114775,0.00114775,0.00114775
36,576.489,0.87065,0.92253,1.2332,0.36169,0.52174,0.34103,0.15486,1.81956,5.93324,3.62779,0.00117399,0.00117399,0.00117399
37,593.126,0.76603,0.90077,1.18788,0.36169,0.52174,0.34103,0.15486,1.81956,5.93324,3.62779,0.00119983,0.00119983,0.00119983
38,610.732,0.67825,0.86529,1.15921,0.3055,0.73913,0.2683,0.097,1.97177,5.35813,3.33452,0.00122528,0.00122528,0.00122528
39,627.589,0.83668,0.91735,1.16403,0.34534,0.73401,0.30665,0.17138,1.30053,4.4861,2.29838,0.00125033,0.00125033,0.00125033
40,644.388,0.85217,0.9059,1.22947,0.34534,0.73401,0.30665,0.17138,1.30053,4.4861,2.29838,0.00127498,0.00127498,0.00127498
41,661.655,0.93212,0.90194,1.26886,0.4002,0.52174,0.37122,0.23337,1.32283,4.28781,2.15812,0.00129924,0.00129924,0.00129924
42,678.382,0.84088,0.89625,1.24367,0.2879,0.65217,0.32546,0.14993,2.39477,4.78815,5.74597,0.0013231,0.0013231,0.0013231
43,695.394,0.83467,0.80787,1.19829,0.2879,0.65217,0.32546,0.14993,2.39477,4.78815,5.74597,0.00134657,0.00134657,0.00134657
44,713.021,0.84398,0.85038,1.21569,0.46088,0.69565,0.41587,0.16398,2.21696,4.90544,4.61143,0.00136964,0.00136964,0.00136964
45,728.934,0.79225,0.816,1.27294,0.46088,0.69565,0.41587,0.16398,2.21696,4.90544,4.61143,0.00139232,0.00139232,0.00139232
46,743.402,0.8409,0.84898,1.24994,0.34388,0.65217,0.33651,0.18331,1.48979,5.14217,2.54402,0.0014146,0.0014146,0.0014146
47,758.291,0.92894,0.95951,1.37069,0.34388,0.65217,0.33651,0.18331,1.48979,5.14217,2.54402,0.00143648,0.00143648,0.00143648
48,774.287,0.86226,0.83457,1.21393,0.28422,0.82609,0.31073,0.15187,1.93587,6.03112,2.96432,0.00145797,0.00145797,0.00145797
49,788.159,0.83053,0.93457,1.27524,0.28422,0.82609,0.31073,0.15187,1.93587,6.03112,2.96432,0.00147906,0.00147906,0.00147906
50,802.383,0.84197,0.903,1.27073,0.1871,0.6087,0.12744,0.04051,2.65313,7.50701,5.31641,0.00149975,0.00149975,0.00149975
51,816.701,0.86214,0.80534,1.16506,0.1871,0.6087,0.12744,0.04051,2.65313,7.50701,5.31641,0.001505,0.001505,0.001505
52,830.655,0.76378,0.82781,1.22181,0.14288,0.43478,0.0985,0.04295,2.41643,5.92547,4.73788,0.0014951,0.0014951,0.0014951
53,844.179,0.78872,0.7864,1.14893,0.14288,0.43478,0.0985,0.04295,2.41643,5.92547,4.73788,0.0014852,0.0014852,0.0014852
54,858.146,0.75734,0.80359,1.12678,0.22768,0.52174,0.17491,0.06536,2.13145,5.33096,3.27274,0.0014753,0.0014753,0.0014753
55,870.796,0.84781,0.77297,1.23209,0.22768,0.52174,0.17491,0.06536,2.13145,5.33096,3.27274,0.0014654,0.0014654,0.0014654
56,883.877,0.82774,0.79971,1.24373,0.13771,0.56522,0.14614,0.05353,2.63004,6.18689,4.90867,0.0014555,0.0014555,0.0014555
57,897.002,0.86349,0.84292,1.31577,0.13771,0.56522,0.14614,0.05353,2.63004,6.18689,4.90867,0.0014456,0.0014456,0.0014456
58,911.98,0.7473,0.68939,1.16172,0.23653,0.34783,0.21684,0.09901,3.21409,5.90423,6.53647,0.0014357,0.0014357,0.0014357
59,925.537,0.79992,0.71659,1.19985,0.23653,0.34783,0.21684,0.09901,3.21409,5.90423,6.53647,0.0014258,0.0014258,0.0014258
60,941.834,0.84335,0.76209,1.1976,0.29792,0.47826,0.2819,0.11786,3.28054,8.35018,7.20891,0.0014159,0.0014159,0.0014159
61,959.852,0.69356,0.70211,1.15682,0.29792,0.47826,0.2819,0.11786,3.28054,8.35018,7.20891,0.001406,0.001406,0.001406
62,975.837,0.78208,0.75836,1.24605,0.30982,0.43478,0.24741,0.10686,2.89042,8.18819,5.61729,0.0013961,0.0013961,0.0013961
63,989.857,0.71959,0.66162,1.17239,0.30982,0.43478,0.24741,0.10686,2.89042,8.18819,5.61729,0.0013862,0.0013862,0.0013862
64,1003.85,0.74851,0.73587,1.18304,0.25443,0.30435,0.26909,0.12383,2.60101,7.47123,4.71557,0.0013763,0.0013763,0.0013763
65,1018.76,0.73275,0.6739,1.17011,0.25443,0.30435,0.26909,0.12383,2.60101,7.47123,4.71557,0.0013664,0.0013664,0.0013664
66,1033.65,0.68432,0.70035,1.11448,0.27699,0.56522,0.34614,0.13289,2.37175,7.55909,4.32699,0.0013565,0.0013565,0.0013565
67,1047.27,0.81529,0.72961,1.21941,0.27699,0.56522,0.34614,0.13289,2.37175,7.55909,4.32699,0.0013466,0.0013466,0.0013466
68,1060.72,0.70158,0.6712,1.09397,0.33492,0.69565,0.37529,0.23314,1.37919,7.17063,2.20713,0.0013367,0.0013367,0.0013367
69,1073.94,0.76037,0.72432,1.20229,0.33492,0.69565,0.37529,0.23314,1.37919,7.17063,2.20713,0.0013268,0.0013268,0.0013268
70,1088.41,0.59404,0.64632,1.1055,0.29455,0.70816,0.33138,0.20743,1.40337,5.8284,2.19242,0.0013169,0.0013169,0.0013169
71,1102.37,0.69,0.74164,1.09967,0.29455,0.70816,0.33138,0.20743,1.40337,5.8284,2.19242,0.001307,0.001307,0.001307
72,1115.99,0.66543,0.68071,1.13027,0.29362,0.69565,0.29576,0.18273,1.41681,5.00141,2.2824,0.0012971,0.0012971,0.0012971
73,1129.49,0.64871,0.68062,1.16502,0.29362,0.69565,0.29576,0.18273,1.41681,5.00141,2.2824,0.0012872,0.0012872,0.0012872
74,1143.24,0.69264,0.69727,1.06243,0.33706,0.65217,0.32012,0.22237,1.1964,4.50352,1.93367,0.0012773,0.0012773,0.0012773
75,1157.74,0.65839,0.63175,1.07931,0.33706,0.65217,0.32012,0.22237,1.1964,4.50352,1.93367,0.0012674,0.0012674,0.0012674
76,1170.81,0.6777,0.63904,1.09388,0.34448,0.65217,0.34712,0.24607,1.22117,5.11884,1.99195,0.0012575,0.0012575,0.0012575
77,1183.83,0.748,0.62675,1.077,0.34448,0.65217,0.34712,0.24607,1.22117,5.11884,1.99195,0.0012476,0.0012476,0.0012476
78,1196.8,0.58198,0.60132,1.10048,0.2865,0.52174,0.23068,0.07681,2.29729,9.07904,3.82171,0.0012377,0.0012377,0.0012377
79,1209.85,0.65411,0.68966,1.09876,0.2865,0.52174,0.23068,0.07681,2.29729,9.07904,3.82171,0.0012278,0.0012278,0.0012278
80,1223.16,0.67233,0.68147,1.20096,0.25749,0.56522,0.21205,0.06419,2.99384,9.28527,5.37217,0.0012179,0.0012179,0.0012179
81,1236.91,0.69155,0.71313,1.16677,0.25749,0.56522,0.21205,0.06419,2.99384,9.28527,5.37217,0.001208,0.001208,0.001208
82,1250.18,0.68481,0.71455,1.18645,0.15625,0.43478,0.10574,0.03898,3.30642,10.8616,7.19113,0.0011981,0.0011981,0.0011981
83,1263.76,0.73149,0.67222,1.19282,0.15625,0.43478,0.10574,0.03898,3.30642,10.8616,7.19113,0.0011882,0.0011882,0.0011882
84,1278.36,0.70988,0.62433,1.16021,0.15627,0.43478,0.0959,0.03283,3.30705,8.77003,7.39213,0.0011783,0.0011783,0.0011783
85,1298.92,0.73397,0.73133,1.23742,0.15627,0.43478,0.0959,0.03283,3.30705,8.77003,7.39213,0.0011684,0.0011684,0.0011684
86,1313.15,0.66649,0.59198,1.14443,0.17665,0.43478,0.10967,0.03355,3.26039,7.56524,6.58689,0.0011585,0.0011585,0.0011585
87,1326.64,0.67669,0.60938,1.09919,0.17665,0.43478,0.10967,0.03355,3.26039,7.56524,6.58689,0.0011486,0.0011486,0.0011486
88,1340.36,0.71582,0.75943,1.16286,0.14026,0.6087,0.11055,0.04853,2.5389,7.39482,4.00752,0.0011387,0.0011387,0.0011387
89,1353.74,0.62581,0.62355,1.16508,0.14026,0.6087,0.11055,0.04853,2.5389,7.39482,4.00752,0.0011288,0.0011288,0.0011288
90,1367.29,0.66763,0.64378,1.08255,0.17259,0.47826,0.12782,0.06379,2.29577,6.37988,3.57124,0.0011189,0.0011189,0.0011189
91,1380.48,0.73773,0.68582,1.25196,0.17259,0.47826,0.12782,0.06379,2.29577,6.37988,3.57124,0.001109,0.001109,0.001109
92,1393.79,0.67492,0.64807,1.11468,0.20556,0.65217,0.16836,0.08991,1.94835,7.24093,2.88156,0.0010991,0.0010991,0.0010991
93,1407.13,0.64507,0.62778,1.14796,0.20556,0.65217,0.16836,0.08991,1.94835,7.24093,2.88156,0.0010892,0.0010892,0.0010892
94,1419.88,0.58358,0.5915,1.09795,0.26424,0.78261,0.23937,0.13751,1.54569,7.74884,2.30829,0.0010793,0.0010793,0.0010793
95,1432.58,0.63224,0.57251,1.05693,0.26424,0.78261,0.23937,0.13751,1.54569,7.74884,2.30829,0.0010694,0.0010694,0.0010694
96,1446.19,0.62792,0.58952,1.14194,0.29148,0.82609,0.26462,0.17868,1.10403,7.38433,1.77021,0.0010595,0.0010595,0.0010595
97,1459.83,0.66383,0.66391,1.15528,0.29148,0.82609,0.26462,0.17868,1.10403,7.38433,1.77021,0.0010496,0.0010496,0.0010496
98,1473.07,0.61523,0.59744,1.09052,0.31691,0.84738,0.30218,0.18917,1.14752,6.13268,1.79982,0.0010397,0.0010397,0.0010397
99,1486.37,0.61933,0.57905,1.07951,0.31691,0.84738,0.30218,0.18917,1.14752,6.13268,1.79982,0.0010298,0.0010298,0.0010298
100,1499.54,0.57811,0.55604,1.09361,0.32418,0.86957,0.2839,0.17158,1.18702,4.98135,1.88414,0.0010199,0.0010199,0.0010199
101,1513.23,0.55345,0.57382,1.00162,0.32418,0.86957,0.2839,0.17158,1.18702,4.98135,1.88414,0.00101,0.00101,0.00101
102,1526.58,0.61096,0.58638,1.09159,0.29965,0.86957,0.27587,0.17445,1.2315,4.41985,1.90564,0.0010001,0.0010001,0.0010001
103,1540.15,0.56162,0.5438,1.02045,0.29965,0.86957,0.27587,0.17445,1.2315,4.41985,1.90564,0.0009902,0.0009902,0.0009902
104,1553.63,0.56572,0.56601,1.0778,0.30152,0.86957,0.28803,0.19559,1.11,4.30998,1.81515,0.0009803,0.0009803,0.0009803
105,1566.98,0.60327,0.56101,1.08485,0.30152,0.86957,0.28803,0.19559,1.11,4.30998,1.81515,0.0009704,0.0009704,0.0009704
106,1580.42,0.6683,0.60012,1.05661,0.30783,0.86957,0.27337,0.2054,1.04047,4.38197,1.68167,0.0009605,0.0009605,0.0009605
107,1593.62,0.55987,0.56582,1.08988,0.30783,0.86957,0.27337,0.2054,1.04047,4.38197,1.68167,0.0009506,0.0009506,0.0009506
108,1606.88,0.64843,0.60666,1.07927,0.31518,0.86957,0.29072,0.20338,1.02517,5.27886,1.68867,0.0009407,0.0009407,0.0009407
109,1620.1,0.58876,0.57157,1.06744,0.31518,0.86957,0.29072,0.20338,1.02517,5.27886,1.68867,0.0009308,0.0009308,0.0009308
110,1633.32,0.60802,0.59052,1.0718,0.29682,0.82609,0.2843,0.20083,1.0014,5.79833,1.65483,0.0009209,0.0009209,0.0009209
111,1646.64,0.60868,0.54012,1.03063,0.29682,0.82609,0.2843,0.20083,1.0014,5.79833,1.65483,0.000911,0.000911,0.000911
112,1659.86,0.52878,0.55843,1.05841,0.27852,0.82609,0.24728,0.15435,1.34486,8.06287,1.92753,0.0009011,0.0009011,0.0009011
113,1673.15,0.58161,0.56724,1.05215,0.27852,0.82609,0.24728,0.15435,1.34486,8.06287,1.92753,0.0008912,0.0008912,0.0008912
114,1686.45,0.53534,0.5045,1.00635,0.28138,0.82609,0.24242,0.12188,1.6705,7.46924,2.42752,0.0008813,0.0008813,0.0008813
115,1700.33,0.57283,0.57336,1.06291,0.28138,0.82609,0.24242,0.12188,1.6705,7.46924,2.42752,0.0008714,0.0008714,0.0008714
116,1714.79,0.56055,0.51562,1.02154,0.26356,0.78261,0.22677,0.09385,1.96513,7.26804,2.81527,0.0008615,0.0008615,0.0008615
117,1729.89,0.62673,0.56879,1.09729,0.26356,0.78261,0.22677,0.09385,1.96513,7.26804,2.81527,0.0008516,0.0008516,0.0008516
118,1744.01,0.58925,0.51185,1.05323,0.27054,0.73913,0.24784,0.10593,1.83101,6.52294,2.67723,0.0008417,0.0008417,0.0008417
119,1758.04,0.55646,0.49084,1.03753,0.27054,0.73913,0.24784,0.10593,1.83101,6.52294,2.67723,0.0008318,0.0008318,0.0008318
120,1772.1,0.5147,0.50777,0.99214,0.26763,0.76279,0.24078,0.1606,1.43518,4.9775,2.07248,0.0008219,0.0008219,0.0008219
121,1785.7,0.50115,0.46307,1.02203,0.26763,0.76279,0.24078,0.1606,1.43518,4.9775,2.07248,0.000812,0.000812,0.000812
122,1799.58,0.48629,0.46448,0.99601,0.29122,0.86957,0.266,0.1738,1.19311,4.58942,1.84662,0.0008021,0.0008021,0.0008021
123,1814.13,0.54045,0.54571,1.08435,0.29122,0.86957,0.266,0.1738,1.19311,4.58942,1.84662,0.0007922,0.0007922,0.0007922
124,1831.12,0.52963,0.50692,1.00696,0.27614,0.86957,0.25606,0.13392,1.45615,5.57335,2.15338,0.0007823,0.0007823,0.0007823
125,1844.97,0.47028,0.4782,1.05523,0.27614,0.86957,0.25606,0.13392,1.45615,5.57335,2.15338,0.0007724,0.0007724,0.0007724
126,1859.34,0.5061,0.48281,1.0326,0.2866,0.82609,0.25901,0.13984,1.40673,6.12403,2.12712,0.0007625,0.0007625,0.0007625
127,1874.97,0.52991,0.50029,1.03529,0.2866,0.82609,0.25901,0.13984,1.40673,6.12403,2.12712,0.0007526,0.0007526,0.0007526
128,1891.1,0.50223,0.52816,1.03721,0.30624,0.86957,0.27317,0.1736,1.31,5.70486,1.99386,0.0007427,0.0007427,0.0007427
129,1907.52,0.49463,0.49943,1.05326,0.30624,0.86957,0.27317,0.1736,1.31,5.70486,1.99386,0.0007328,0.0007328,0.0007328
130,1924.01,0.49552,0.47264,1.03142,0.31655,0.86957,0.27645,0.20348,1.15212,5.2109,1.82447,0.0007229,0.0007229,0.0007229
131,1939.95,0.56505,0.4853,1.05308,0.31655,0.86957,0.27645,0.20348,1.15212,5.2109,1.82447,0.000713,0.000713,0.000713
132,1956.36,0.52777,0.48305,1.03145,0.31729,0.86957,0.2838,0.21488,1.10754,4.94803,1.78727,0.0007031,0.0007031,0.0007031
133,1972.33,0.51837,0.46743,1.03593,0.31729,0.86957,0.2838,0.21488,1.10754,4.94803,1.78727,0.0006932,0.0006932,0.0006932
134,1988.45,0.48215,0.44635,1.00894,0.32491,0.86957,0.29396,0.21619,1.10369,4.75881,1.77232,0.0006833,0.0006833,0.0006833
135,2004.94,0.46288,0.47264,0.99218,0.32491,0.86957,0.29396,0.21619,1.10369,4.75881,1.77232,0.0006734,0.0006734,0.0006734
