epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,86.395,1.1921,1.20286,1.57558,0.29861,0.82609,0.28212,0.13152,1.90701,5.49495,2.64988,0.00081553,0.00081553,0.00081553
32,88.2744,1.26408,1.19439,1.63379,0.30214,0.82609,0.28972,0.13935,1.92689,5.84671,2.78807,0.000835337,0.000835337,0.000835337
33,90.1594,1.19656,1.07942,1.51643,0.3491,0.78261,0.32276,0.14596,1.94554,5.55517,2.82285,0.000854704,0.000854704,0.000854704
34,92.0574,1.31408,1.21916,1.68126,0.3491,0.78261,0.32276,0.14596,1.94554,5.55517,2.82285,0.000873631,0.000873631,0.000873631
35,94.0089,1.2765,1.17157,1.58998,0.30328,0.82609,0.27567,0.09988,2.25755,5.91783,3.23401,0.000892118,0.000892118,0.000892118
36,95.9423,1.34978,1.38592,1.80442,0.26699,0.73913,0.2074,0.05089,2.73725,6.35411,4.15174,0.000910165,0.000910165,0.000910165
37,97.8968,1.27376,1.28477,1.62101,0.26699,0.73913,0.2074,0.05089,2.73725,6.35411,4.15174,0.000927772,0.000927772,0.000927772
38,99.8422,1.28223,1.21158,1.59283,0.19244,0.52174,0.11631,0.02856,3.1623,7.45801,4.79598,0.000944939,0.000944939,0.000944939
39,101.851,1.23003,1.11475,1.53144,0.30899,0.86957,0.27578,0.09404,2.32177,6.39017,3.24796,0.000961666,0.000961666,0.000961666
40,103.725,1.25544,1.21256,1.6014,0.30899,0.86957,0.27578,0.09404,2.32177,6.39017,3.24796,0.000977952,0.000977952,0.000977952
41,105.692,1.21802,1.24258,1.64405,0.29102,0.78261,0.26336,0.14236,1.51698,5.55104,2.32618,0.000993799,0.000993799,0.000993799
42,107.675,1.19623,1.13155,1.59702,0.2076,0.52174,0.15796,0.06598,1.89512,6.74545,2.59439,0.00100921,0.00100921,0.00100921
43,109.686,1.3484,1.21647,1.67812,0.2076,0.52174,0.15796,0.06598,1.89512,6.74545,2.59439,0.00102417,0.00102417,0.00102417
44,111.823,1.264,1.26071,1.70147,0.12477,0.52174,0.10669,0.03237,2.62405,8.347,3.3326,0.0010387,0.0010387,0.0010387
45,114.109,1.21842,1.15528,1.61855,0.12477,0.52174,0.10669,0.03237,2.62405,8.347,3.3326,0.00105278,0.00105278,0.00105278
46,116.582,1.28187,1.20264,1.64736,0.12478,0.13043,0.05922,0.01447,3.16699,8.07442,4.1066,0.00106643,0.00106643,0.00106643
47,118.683,1.37356,1.11172,1.64391,0.12478,0.13043,0.05922,0.01447,3.16699,8.07442,4.1066,0.00107964,0.00107964,0.00107964
48,121.12,1.44621,1.28743,1.7488,0.17846,0.47826,0.1358,0.03389,2.71159,7.7255,3.26802,0.0010924,0.0010924,0.0010924
49,123.718,1.31241,1.23729,1.74533,0.17846,0.47826,0.1358,0.03389,2.71159,7.7255,3.26802,0.00110473,0.00110473,0.00110473
50,125.873,1.24579,1.28709,1.65242,0.18347,0.6087,0.17146,0.07088,2.13138,5.84186,2.7415,0.00111661,0.00111661,0.00111661
51,128.012,1.30817,1.28303,1.71327,0.18347,0.6087,0.17146,0.07088,2.13138,5.84186,2.7415,0.00111689,0.00111689,0.00111689
52,130.005,1.22459,1.12629,1.51781,0.20811,0.69701,0.25907,0.13947,1.76975,5.37441,2.40648,0.00110589,0.00110589,0.00110589
53,132.029,1.30434,1.17758,1.76974,0.20811,0.69701,0.25907,0.13947,1.76975,5.37441,2.40648,0.00109489,0.00109489,0.00109489
54,134.019,1.29119,1.31423,1.66138,0.23214,0.78261,0.28157,0.13736,1.62779,5.1439,2.42645,0.00108388,0.00108388,0.00108388
55,136.032,1.30515,1.29347,1.74999,0.23214,0.78261,0.28157,0.13736,1.62779,5.1439,2.42645,0.00107288,0.00107288,0.00107288
56,138.192,1.26396,1.23332,1.82786,0.27532,0.82609,0.30633,0.12914,2.04408,5.51194,3.10363,0.00106188,0.00106188,0.00106188
57,140.315,1.32383,1.22784,1.69556,0.27532,0.82609,0.30633,0.12914,2.04408,5.51194,3.10363,0.00105088,0.00105088,0.00105088
58,142.291,1.32345,1.21823,1.67681,0.28604,0.82609,0.27537,0.11849,1.87615,6.01161,2.83274,0.00103987,0.00103987,0.00103987
59,144.525,1.28312,1.28488,1.74291,0.28604,0.82609,0.27537,0.11849,1.87615,6.01161,2.83274,0.00102887,0.00102887,0.00102887
60,146.56,1.32635,1.07495,1.61409,0.27052,0.82609,0.2617,0.13445,1.69803,6.00962,2.50238,0.00101787,0.00101787,0.00101787
61,148.643,1.23572,1.1656,1.72374,0.27052,0.82609,0.2617,0.13445,1.69803,6.00962,2.50238,0.00100687,0.00100687,0.00100687
62,150.599,1.25973,1.19973,1.63759,0.25733,0.82609,0.24134,0.1243,1.67406,6.7055,2.40215,0.000995866,0.000995866,0.000995866
63,152.666,1.37471,1.33382,1.81722,0.25733,0.82609,0.24134,0.1243,1.67406,6.7055,2.40215,0.000984864,0.000984864,0.000984864
64,154.564,1.20405,1.05702,1.65687,0.26169,0.92474,0.26404,0.13173,1.71082,6.26439,2.4927,0.000973861,0.000973861,0.000973861
65,156.506,1.28587,1.21649,1.68066,0.26169,0.92474,0.26404,0.13173,1.71082,6.26439,2.4927,0.000962859,0.000962859,0.000962859
66,158.52,1.377,1.24785,1.7702,0.26752,0.82609,0.27422,0.12847,1.69367,5.83621,2.47199,0.000951857,0.000951857,0.000951857
67,160.508,1.38005,1.31423,1.71437,0.26752,0.82609,0.27422,0.12847,1.69367,5.83621,2.47199,0.000940855,0.000940855,0.000940855
68,162.449,1.18329,1.13309,1.62107,0.27241,0.86957,0.27362,0.13792,1.59608,6.3534,2.31124,0.000929853,0.000929853,0.000929853
69,164.428,1.19747,1.13236,1.62753,0.27241,0.86957,0.27362,0.13792,1.59608,6.3534,2.31124,0.00091885,0.00091885,0.00091885
70,166.451,1.31457,1.1979,1.68893,0.26357,0.99593,0.26581,0.13756,1.54953,6.84263,2.20308,0.000907848,0.000907848,0.000907848
71,168.566,1.29426,1.25979,1.73703,0.26357,0.99593,0.26581,0.13756,1.54953,6.84263,2.20308,0.000896846,0.000896846,0.000896846
72,170.551,1.21953,1.13137,1.68496,0.25556,0.86957,0.25458,0.14403,1.55872,6.51045,2.1547,0.000885844,0.000885844,0.000885844
73,172.529,1.26429,1.14006,1.63771,0.25556,0.86957,0.25458,0.14403,1.55872,6.51045,2.1547,0.000874842,0.000874842,0.000874842
74,174.593,1.31653,1.23618,1.68866,0.26285,0.95652,0.28116,0.13486,1.65222,6.68187,2.23081,0.000863839,0.000863839,0.000863839
75,176.724,1.09723,1.03011,1.61385,0.26285,0.95652,0.28116,0.13486,1.65222,6.68187,2.23081,0.000852837,0.000852837,0.000852837
76,178.776,1.24329,1.26642,1.80072,0.27246,0.82609,0.29929,0.13142,2.06526,6.50334,2.74192,0.000841835,0.000841835,0.000841835
77,180.755,1.42788,1.22063,1.63601,0.27246,0.82609,0.29929,0.13142,2.06526,6.50334,2.74192,0.000830833,0.000830833,0.000830833
78,182.791,1.154,1.11858,1.63045,0.28129,0.82609,0.27863,0.12121,1.93979,5.78149,2.58146,0.000819831,0.000819831,0.000819831
79,184.753,1.16812,1.18521,1.60384,0.28129,0.82609,0.27863,0.12121,1.93979,5.78149,2.58146,0.000808828,0.000808828,0.000808828
80,186.896,1.1793,1.0934,1.64578,0.28943,0.95652,0.2896,0.13869,1.67944,5.17188,2.30914,0.000797826,0.000797826,0.000797826
81,188.876,1.19198,1.10226,1.53202,0.28943,0.95652,0.2896,0.13869,1.67944,5.17188,2.30914,0.000786824,0.000786824,0.000786824
82,190.89,1.30956,1.19944,1.67436,0.26534,0.8952,0.26369,0.13858,1.65707,5.39939,2.3289,0.000775822,0.000775822,0.000775822
83,192.929,1.20296,1.08443,1.57107,0.26534,0.8952,0.26369,0.13858,1.65707,5.39939,2.3289,0.00076482,0.00076482,0.00076482
84,194.894,1.11603,1.01839,1.52915,0.27211,0.78261,0.25463,0.12168,1.74865,5.52065,2.42394,0.000753817,0.000753817,0.000753817
85,197.013,1.18307,1.05305,1.52666,0.27211,0.78261,0.25463,0.12168,1.74865,5.52065,2.42394,0.000742815,0.000742815,0.000742815
86,199.009,1.11174,0.97919,1.51,0.26378,0.82609,0.25468,0.14087,1.64521,5.74333,2.3133,0.000731813,0.000731813,0.000731813
87,201.119,1.3221,1.24594,1.75282,0.26378,0.82609,0.25468,0.14087,1.64521,5.74333,2.3133,0.000720811,0.000720811,0.000720811
88,203.194,1.21539,1.17888,1.66679,0.28783,0.82609,0.26225,0.12071,1.85993,5.50217,2.53653,0.000709809,0.000709809,0.000709809
89,205.207,1.07386,0.9103,1.49891,0.28783,0.82609,0.26225,0.12071,1.85993,5.50217,2.53653,0.000698806,0.000698806,0.000698806
90,207.268,1.22223,1.0296,1.62373,0.28785,0.82609,0.26974,0.12365,1.86442,5.44298,2.53745,0.000687804,0.000687804,0.000687804
91,209.255,1.02259,0.99116,1.53696,0.28785,0.82609,0.26974,0.12365,1.86442,5.44298,2.53745,0.000676802,0.000676802,0.000676802
92,211.286,1.1188,1.0423,1.56085,0.28835,0.73913,0.27121,0.13937,1.68654,5.53704,2.33321,0.0006658,0.0006658,0.0006658
93,213.472,1.16019,1.086,1.63563,0.28835,0.73913,0.27121,0.13937,1.68654,5.53704,2.33321,0.000654798,0.000654798,0.000654798
94,215.541,1.14255,0.96988,1.60811,0.27921,0.73913,0.2769,0.12818,1.78764,5.71359,2.42654,0.000643795,0.000643795,0.000643795
95,217.533,1.10128,1.03952,1.48044,0.27921,0.73913,0.2769,0.12818,1.78764,5.71359,2.42654,0.000632793,0.000632793,0.000632793
96,219.56,1.1212,0.9892,1.55258,0.29525,0.69565,0.27629,0.12155,1.90165,5.82425,2.54079,0.000621791,0.000621791,0.000621791
97,221.611,1.07676,0.93453,1.47868,0.29525,0.69565,0.27629,0.12155,1.90165,5.82425,2.54079,0.000610789,0.000610789,0.000610789
98,223.748,1.09047,0.93033,1.44932,0.30471,0.69565,0.26872,0.12031,1.86371,5.6574,2.529,0.000599787,0.000599787,0.000599787
99,225.795,1.05119,0.93247,1.46315,0.30471,0.69565,0.26872,0.12031,1.86371,5.6574,2.529,0.000588784,0.000588784,0.000588784
100,227.899,1.0873,0.98608,1.52141,0.29142,0.82609,0.26591,0.1214,1.87857,5.43857,2.6184,0.000577782,0.000577782,0.000577782
101,229.884,1.15554,1.02989,1.5614,0.29142,0.82609,0.26591,0.1214,1.87857,5.43857,2.6184,0.00056678,0.00056678,0.00056678
102,231.949,1.20758,1.06096,1.56538,0.3007,0.82609,0.27325,0.1292,1.85681,5.32966,2.59575,0.000555778,0.000555778,0.000555778
103,234.014,1.09925,0.99273,1.5244,0.3007,0.82609,0.27325,0.1292,1.85681,5.32966,2.59575,0.000544776,0.000544776,0.000544776
104,235.948,1.16811,1.07211,1.64834,0.29342,0.78261,0.27849,0.14732,1.73991,5.40097,2.43262,0.000533773,0.000533773,0.000533773
105,237.906,1.07846,0.97975,1.56119,0.29342,0.78261,0.27849,0.14732,1.73991,5.40097,2.43262,0.000522771,0.000522771,0.000522771
106,239.884,1.29981,1.23878,1.7799,0.2998,0.82609,0.28386,0.16987,1.60626,5.2561,2.27393,0.000511769,0.000511769,0.000511769
107,241.881,1.18423,1.02576,1.57232,0.2998,0.82609,0.28386,0.16987,1.60626,5.2561,2.27393,0.000500767,0.000500767,0.000500767
108,243.875,1.02256,0.89171,1.40168,0.28929,0.86957,0.29118,0.17874,1.43646,4.6236,2.097,0.000489765,0.000489765,0.000489765
109,245.937,1.11641,1.01604,1.52513,0.28929,0.86957,0.29118,0.17874,1.43646,4.6236,2.097,0.000478762,0.000478762,0.000478762
110,247.869,1.12189,1.04788,1.61875,0.30621,0.82516,0.28327,0.17375,1.39839,4.33293,2.0688,0.00046776,0.00046776,0.00046776
111,249.915,1.14444,1.09393,1.5674,0.30621,0.82516,0.28327,0.17375,1.39839,4.33293,2.0688,0.000456758,0.000456758,0.000456758
112,252.04,1.12601,0.94228,1.52753,0.3042,0.81749,0.27774,0.17079,1.36131,4.08486,2.04079,0.000445756,0.000445756,0.000445756
113,253.985,1.14253,0.92692,1.50073,0.3042,0.81749,0.27774,0.17079,1.36131,4.08486,2.04079,0.000434754,0.000434754,0.000434754
114,256,1.16243,1.01696,1.4987,0.29762,0.86957,0.28304,0.17767,1.36974,4.07723,2.05362,0.000423751,0.000423751,0.000423751
115,258.006,1.03427,0.94324,1.53358,0.29762,0.86957,0.28304,0.17767,1.36974,4.07723,2.05362,0.000412749,0.000412749,0.000412749
116,260.137,1.17693,0.99293,1.50489,0.30259,0.73913,0.32256,0.2135,1.34721,4.08307,2.01723,0.000401747,0.000401747,0.000401747
117,262.623,1.14337,0.97045,1.55534,0.30259,0.73913,0.32256,0.2135,1.34721,4.08307,2.01723,0.000390745,0.000390745,0.000390745
118,264.939,1.19745,0.96761,1.51926,0.29387,0.82609,0.28901,0.18692,1.31565,4.28699,1.96119,0.000379743,0.000379743,0.000379743
119,267.216,1.04871,0.93039,1.44049,0.29387,0.82609,0.28901,0.18692,1.31565,4.28699,1.96119,0.00036874,0.00036874,0.00036874
120,269.229,1.08673,1.01111,1.5117,0.30062,0.82609,0.29991,0.19057,1.31131,4.42466,1.95925,0.000357738,0.000357738,0.000357738
121,271.272,1.19783,1.0212,1.61453,0.30062,0.82609,0.29991,0.19057,1.31131,4.42466,1.95925,0.000346736,0.000346736,0.000346736
122,273.224,1.0029,0.82631,1.35767,0.30062,0.82609,0.29652,0.18303,1.32062,4.58023,1.96691,0.000335734,0.000335734,0.000335734
123,275.166,0.95452,0.81306,1.39627,0.30062,0.82609,0.29652,0.18303,1.32062,4.58023,1.96691,0.000324732,0.000324732,0.000324732
124,277.306,1.07375,0.93184,1.54692,0.28759,0.82609,0.28559,0.17308,1.34608,4.74704,1.95993,0.000313729,0.000313729,0.000313729
125,279.248,0.99716,0.90977,1.40865,0.28759,0.82609,0.28559,0.17308,1.34608,4.74704,1.95993,0.000302727,0.000302727,0.000302727
126,281.189,1.19199,1.02584,1.64626,0.29427,0.82609,0.28709,0.16164,1.41193,4.85203,2.00432,0.000291725,0.000291725,0.000291725
127,283.218,1.03781,0.83494,1.38535,0.29427,0.82609,0.28709,0.16164,1.41193,4.85203,2.00432,0.000280723,0.000280723,0.000280723
128,285.246,0.97122,0.83872,1.3821,0.29521,0.82609,0.2835,0.15257,1.42248,4.95302,2.01739,0.000269721,0.000269721,0.000269721
129,287.304,0.90245,0.84151,1.39283,0.29521,0.82609,0.2835,0.15257,1.42248,4.95302,2.01739,0.000258718,0.000258718,0.000258718
130,289.42,1.0309,0.84782,1.40257,0.27921,0.78261,0.25809,0.14911,1.42784,4.95802,2.00193,0.000247716,0.000247716,0.000247716
131,291.704,0.97756,0.92322,1.4932,0.27921,0.78261,0.25809,0.14911,1.42784,4.95802,2.00193,0.000236714,0.000236714,0.000236714
132,293.689,1.11451,0.88336,1.52446,0.29401,0.86957,0.28535,0.15568,1.41029,4.94346,1.96243,0.000225712,0.000225712,0.000225712
133,295.655,1.10905,0.93822,1.54594,0.29401,0.86957,0.28535,0.15568,1.41029,4.94346,1.96243,0.00021471,0.00021471,0.00021471
134,297.654,0.97193,0.77798,1.34736,0.29578,0.86957,0.28474,0.15853,1.3631,4.9808,1.90572,0.000203707,0.000203707,0.000203707
135,299.638,1.07108,0.98054,1.58425,0.29578,0.86957,0.28474,0.15853,1.3631,4.9808,1.90572,0.000192705,0.000192705,0.000192705
136,301.611,1.00981,0.8659,1.4985,0.29234,0.86957,0.28525,0.15931,1.31728,5.03574,1.86727,0.000181703,0.000181703,0.000181703
137,303.579,0.97077,0.90337,1.42225,0.29234,0.86957,0.28525,0.15931,1.31728,5.03574,1.86727,0.000170701,0.000170701,0.000170701
138,305.637,1.04333,0.87771,1.44842,0.29275,0.86957,0.28254,0.16324,1.30989,5.02233,1.86134,0.000159699,0.000159699,0.000159699
139,307.786,1.066,0.93622,1.49505,0.29275,0.86957,0.28254,0.16324,1.30989,5.02233,1.86134,0.000148696,0.000148696,0.000148696
140,309.911,1.05487,0.87475,1.44442,0.28304,0.86957,0.27814,0.16582,1.29868,4.94587,1.85266,0.000137694,0.000137694,0.000137694
141,316.871,0.68571,1.13752,1.29154,0.28304,0.86957,0.27814,0.16582,1.29868,4.94587,1.85266,0.000126692,0.000126692,0.000126692
142,319.036,0.73658,1.03882,1.44143,0.27777,0.86957,0.27547,0.16262,1.30788,5.00134,1.87136,0.00011569,0.00011569,0.00011569
143,321.106,0.58113,1.09655,1.33087,0.27777,0.86957,0.27547,0.16262,1.30788,5.00134,1.87136,0.000104688,0.000104688,0.000104688
144,323.04,0.64551,0.93063,1.27509,0.28407,0.86957,0.27824,0.16448,1.34626,4.89939,1.92473,9.36854e-05,9.36854e-05,9.36854e-05
145,325.093,0.62366,0.96552,1.38401,0.28407,0.86957,0.27824,0.16448,1.34626,4.89939,1.92473,8.26832e-05,8.26832e-05,8.26832e-05
146,327.088,0.77185,1.04756,1.47412,0.289,0.86957,0.28418,0.1727,1.38586,4.79066,1.98997,7.1681e-05,7.1681e-05,7.1681e-05
147,329.15,0.56137,0.99267,1.20551,0.289,0.86957,0.28418,0.1727,1.38586,4.79066,1.98997,6.06788e-05,6.06788e-05,6.06788e-05
148,331.19,0.59131,0.88209,1.30934,0.28682,0.91304,0.29109,0.17227,1.40926,4.8017,2.03077,4.96766e-05,4.96766e-05,4.96766e-05
149,333.154,0.67234,0.89215,1.32867,0.28682,0.91304,0.29109,0.17227,1.40926,4.8017,2.03077,3.86744e-05,3.86744e-05,3.86744e-05
150,335.2,0.73497,0.92875,1.36965,0.29911,0.91304,0.29912,0.16928,1.42801,4.8601,2.06866,2.76722e-05,2.76722e-05,2.76722e-05
