epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,64.3997,1.43178,1.49821,1.84573,0.17326,0.43478,0.1504,0.0604,2.08372,5.49718,3.39231,0.00090398,0.00090398,0.00090398
29,66.2831,1.39128,1.46028,1.75402,0.19964,0.56522,0.18701,0.0791,2.01509,5.51607,3.37209,0.000929328,0.000929328,0.000929328
30,68.2164,1.5166,1.50551,1.86747,0.20912,0.52174,0.17755,0.07971,2.1931,5.69029,3.70596,0.000954148,0.000954148,0.000954148
31,70.1161,1.43097,1.51453,1.7422,0.20912,0.52174,0.17755,0.07971,2.1931,5.69029,3.70596,0.00097844,0.00097844,0.00097844
32,72.0811,1.38341,1.43558,1.77941,0.17844,0.3913,0.14349,0.04813,2.71538,6.05132,4.2994,0.0010022,0.0010022,0.0010022
33,73.9833,1.35161,1.44588,1.66487,0.13937,0.73913,0.13232,0.03511,2.61264,6.59583,3.93688,0.00102544,0.00102544,0.00102544
34,75.8829,1.45852,1.39975,1.78089,0.13937,0.73913,0.13232,0.03511,2.61264,6.59583,3.93688,0.00104815,0.00104815,0.00104815
35,77.7588,1.46685,1.35618,1.70263,0.1249,0.65217,0.13136,0.04266,2.47715,6.34826,3.38331,0.00107033,0.00107033,0.00107033
36,79.6531,1.58271,1.68364,2.02263,0.09492,0.21739,0.06356,0.01749,2.68803,6.60831,4.04644,0.00109198,0.00109198,0.00109198
37,81.5836,1.46309,1.50683,1.75292,0.09492,0.21739,0.06356,0.01749,2.68803,6.60831,4.04644,0.0011131,0.0011131,0.0011131
38,83.5363,1.46691,1.46414,1.73147,0.12797,0.3913,0.10259,0.0379,2.30671,6.7656,3.56151,0.0011337,0.0011337,0.0011337
39,85.4665,1.44727,1.3975,1.68325,0.23704,0.21739,0.16162,0.05959,2.3875,8.10515,3.57099,0.00115377,0.00115377,0.00115377
40,87.3667,1.47294,1.50241,1.71419,0.23704,0.21739,0.16162,0.05959,2.3875,8.10515,3.57099,0.00117331,0.00117331,0.00117331
41,89.3334,1.43686,1.63655,1.8573,0.26008,0.6087,0.27154,0.09676,2.13794,7.61321,3.1428,0.00119232,0.00119232,0.00119232
42,91.2643,1.37863,1.40224,1.70885,0.286,0.65217,0.28257,0.08703,2.19476,6.52152,3.21017,0.0012108,0.0012108,0.0012108
43,93.238,1.49398,1.37601,1.77471,0.286,0.65217,0.28257,0.08703,2.19476,6.52152,3.21017,0.00122876,0.00122876,0.00122876
44,95.2199,1.38197,1.39942,1.775,0.338,0.65217,0.32719,0.0861,2.54408,6.60132,3.77292,0.00124619,0.00124619,0.00124619
45,97.181,1.3642,1.36239,1.74818,0.338,0.65217,0.32719,0.0861,2.54408,6.60132,3.77292,0.00126309,0.00126309,0.00126309
46,99.1481,1.42254,1.43817,1.79449,0.18489,0.47826,0.12853,0.02523,3.09815,8.39907,5.58295,0.00127946,0.00127946,0.00127946
47,101.401,1.39779,1.32458,1.72212,0.18489,0.47826,0.12853,0.02523,3.09815,8.39907,5.58295,0.0012953,0.0012953,0.0012953
48,103.384,1.43345,1.4999,1.78996,0.17154,0.65217,0.16643,0.03714,2.63998,9.68624,3.85015,0.00131062,0.00131062,0.00131062
49,105.301,1.40491,1.39958,1.84697,0.17154,0.65217,0.16643,0.03714,2.63998,9.68624,3.85015,0.00132541,0.00132541,0.00132541
50,107.234,1.38552,1.48644,1.78981,0.25985,0.34783,0.23552,0.08238,2.16219,6.16557,2.97292,0.00133967,0.00133967,0.00133967
51,109.218,1.36522,1.40037,1.82091,0.25985,0.34783,0.23552,0.08238,2.16219,6.16557,2.97292,0.00134,0.00134,0.00134
52,111.24,1.32494,1.43784,1.65606,0.13783,0.34783,0.09215,0.0342,2.25568,7.59364,2.96508,0.0013268,0.0013268,0.0013268
53,113.187,1.2795,1.29642,1.73707,0.13783,0.34783,0.09215,0.0342,2.25568,7.59364,2.96508,0.0013136,0.0013136,0.0013136
54,115.187,1.51605,1.47342,1.78129,0.09886,0.3913,0.06681,0.01834,2.96183,12.4415,4.34043,0.0013004,0.0013004,0.0013004
55,117.204,1.40881,1.45681,1.83726,0.09886,0.3913,0.06681,0.01834,2.96183,12.4415,4.34043,0.0012872,0.0012872,0.0012872
56,119.168,1.35487,1.36859,1.87892,0.09723,0.26087,0.05571,0.00988,3.37493,13.856,5.60352,0.001274,0.001274,0.001274
57,121.155,1.40276,1.37813,1.7707,0.09723,0.26087,0.05571,0.00988,3.37493,13.856,5.60352,0.0012608,0.0012608,0.0012608
58,123.145,1.44476,1.41737,1.76793,0.10641,0.17391,0.03926,0.0084,3.51679,11.2129,4.00605,0.0012476,0.0012476,0.0012476
59,125.095,1.35255,1.42672,1.85201,0.10641,0.17391,0.03926,0.0084,3.51679,11.2129,4.00605,0.0012344,0.0012344,0.0012344
60,127.117,1.40397,1.22034,1.68901,0.07427,0.13043,0.02197,0.0042,3.90531,14.3179,4.71619,0.0012212,0.0012212,0.0012212
61,128.985,1.31373,1.31251,1.76336,0.07427,0.13043,0.02197,0.0042,3.90531,14.3179,4.71619,0.001208,0.001208,0.001208
62,131.068,1.27528,1.32439,1.66844,0.06611,0.26087,0.03519,0.00925,3.51582,12.5272,4.39887,0.0011948,0.0011948,0.0011948
63,132.959,1.38166,1.38734,1.82122,0.06611,0.26087,0.03519,0.00925,3.51582,12.5272,4.39887,0.0011816,0.0011816,0.0011816
64,134.868,1.30301,1.21301,1.75597,0.10587,0.3913,0.08195,0.02618,2.56844,9.8799,3.2981,0.0011684,0.0011684,0.0011684
65,136.738,1.39751,1.31311,1.76823,0.10587,0.3913,0.08195,0.02618,2.56844,9.8799,3.2981,0.0011552,0.0011552,0.0011552
66,138.618,1.42048,1.37868,1.83718,0.11849,0.34783,0.08661,0.02538,2.36425,8.59651,3.05092,0.001142,0.001142,0.001142
67,140.861,1.42368,1.35688,1.71299,0.11849,0.34783,0.08661,0.02538,2.36425,8.59651,3.05092,0.0011288,0.0011288,0.0011288
68,142.819,1.33672,1.26773,1.74373,0.08359,0.73913,0.08266,0.02241,2.51119,9.54346,3.1169,0.0011156,0.0011156,0.0011156
69,144.793,1.29909,1.25735,1.72447,0.08359,0.73913,0.08266,0.02241,2.51119,9.54346,3.1169,0.0011024,0.0011024,0.0011024
70,146.788,1.38265,1.29391,1.70413,0.17983,0.6087,0.15823,0.05636,2.06178,7.09347,2.75587,0.0010892,0.0010892,0.0010892
71,148.786,1.36803,1.37993,1.74584,0.17983,0.6087,0.15823,0.05636,2.06178,7.09347,2.75587,0.001076,0.001076,0.001076
72,150.669,1.32612,1.2398,1.75214,0.19993,0.78261,0.22107,0.10598,1.80826,5.95002,2.50394,0.0010628,0.0010628,0.0010628
73,152.569,1.42538,1.24598,1.78851,0.19993,0.78261,0.22107,0.10598,1.80826,5.95002,2.50394,0.0010496,0.0010496,0.0010496
74,154.584,1.31115,1.32626,1.70121,0.22586,0.65217,0.24602,0.12141,1.61868,5.9061,2.25504,0.0010364,0.0010364,0.0010364
75,156.531,1.08359,1.17624,1.5616,0.22586,0.65217,0.24602,0.12141,1.61868,5.9061,2.25504,0.0010232,0.0010232,0.0010232
76,158.486,1.29473,1.29736,1.81928,0.22324,0.82609,0.22113,0.10727,1.66588,5.78894,2.23127,0.00101,0.00101,0.00101
77,160.334,1.48628,1.3242,1.66609,0.22324,0.82609,0.22113,0.10727,1.66588,5.78894,2.23127,0.0009968,0.0009968,0.0009968
78,162.428,1.24004,1.19482,1.66139,0.21426,0.82609,0.23456,0.11701,1.61548,5.1374,2.29355,0.0009836,0.0009836,0.0009836
79,164.486,1.25643,1.28715,1.69581,0.21426,0.82609,0.23456,0.11701,1.61548,5.1374,2.29355,0.0009704,0.0009704,0.0009704
80,166.422,1.19104,1.13978,1.63063,0.26457,0.6087,0.25541,0.10937,1.7316,5.33987,2.43954,0.0009572,0.0009572,0.0009572
81,168.32,1.28908,1.21116,1.63242,0.26457,0.6087,0.25541,0.10937,1.7316,5.33987,2.43954,0.000944,0.000944,0.000944
82,170.305,1.41478,1.25718,1.73071,0.26897,0.65217,0.25346,0.10385,1.77108,5.18514,2.47158,0.0009308,0.0009308,0.0009308
83,172.187,1.34526,1.25381,1.66761,0.26897,0.65217,0.25346,0.10385,1.77108,5.18514,2.47158,0.0009176,0.0009176,0.0009176
84,174.086,1.25959,1.1528,1.61475,0.27302,0.65217,0.26445,0.10866,1.73867,5.33195,2.46123,0.0009044,0.0009044,0.0009044
85,176.021,1.29735,1.25278,1.58397,0.27302,0.65217,0.26445,0.10866,1.73867,5.33195,2.46123,0.0008912,0.0008912,0.0008912
86,178.024,1.31356,1.13744,1.61488,0.29537,0.91128,0.29792,0.14298,1.55968,4.8316,2.32425,0.000878,0.000878,0.000878
87,180.022,1.43487,1.37394,1.81631,0.29537,0.91128,0.29792,0.14298,1.55968,4.8316,2.32425,0.0008648,0.0008648,0.0008648
88,181.97,1.32873,1.2361,1.74156,0.29092,0.78261,0.31454,0.14307,1.60058,4.37229,2.30557,0.0008516,0.0008516,0.0008516
89,183.947,1.25365,1.06541,1.58878,0.29092,0.78261,0.31454,0.14307,1.60058,4.37229,2.30557,0.0008384,0.0008384,0.0008384
90,185.903,1.25902,1.12058,1.64703,0.2902,0.86957,0.34225,0.17185,1.63228,4.36472,2.29745,0.0008252,0.0008252,0.0008252
91,187.906,1.1076,1.12157,1.59189,0.2902,0.86957,0.34225,0.17185,1.63228,4.36472,2.29745,0.000812,0.000812,0.000812
92,189.92,1.25153,1.22173,1.68755,0.29646,0.91304,0.35562,0.17959,1.60966,4.35075,2.27143,0.0007988,0.0007988,0.0007988
93,191.77,1.21438,1.22311,1.64576,0.29646,0.91304,0.35562,0.17959,1.60966,4.35075,2.27143,0.0007856,0.0007856,0.0007856
94,193.773,1.22424,1.13406,1.64266,0.28469,0.86957,0.37993,0.19301,1.72971,4.49254,2.4718,0.0007724,0.0007724,0.0007724
95,195.803,1.24575,1.18273,1.59805,0.28469,0.86957,0.37993,0.19301,1.72971,4.49254,2.4718,0.0007592,0.0007592,0.0007592
96,198.281,1.17549,1.13758,1.60554,0.27723,0.86957,0.29498,0.14883,1.74621,4.2214,2.46986,0.000746,0.000746,0.000746
97,200.257,1.15443,1.03689,1.56589,0.27723,0.86957,0.29498,0.14883,1.74621,4.2214,2.46986,0.0007328,0.0007328,0.0007328
98,202.237,1.22913,1.04568,1.5374,0.29924,0.69565,0.28742,0.12611,1.72764,4.32103,2.38126,0.0007196,0.0007196,0.0007196
99,204.187,1.14446,1.00038,1.50893,0.29924,0.69565,0.28742,0.12611,1.72764,4.32103,2.38126,0.0007064,0.0007064,0.0007064
100,206.151,1.16246,1.10274,1.54303,0.27958,0.82609,0.29952,0.13036,1.76972,4.66961,2.41513,0.0006932,0.0006932,0.0006932
101,208.143,1.26252,1.13666,1.62257,0.27958,0.82609,0.29952,0.13036,1.76972,4.66961,2.41513,0.00068,0.00068,0.00068
102,210.11,1.27925,1.13732,1.62041,0.33874,0.86957,0.33298,0.14092,1.84403,4.93444,2.50622,0.0006668,0.0006668,0.0006668
103,212.043,1.24494,1.16176,1.60627,0.33874,0.86957,0.33298,0.14092,1.84403,4.93444,2.50622,0.0006536,0.0006536,0.0006536
104,214.041,1.27812,1.20116,1.70669,0.37673,0.86957,0.3855,0.14965,1.97134,4.6902,2.6013,0.0006404,0.0006404,0.0006404
105,215.988,1.22906,1.1162,1.62556,0.37673,0.86957,0.3855,0.14965,1.97134,4.6902,2.6013,0.0006272,0.0006272,0.0006272
106,217.907,1.31449,1.30332,1.77408,0.38255,0.82609,0.37347,0.13406,2.04158,4.68047,2.76864,0.000614,0.000614,0.000614
107,219.971,1.30115,1.11355,1.61633,0.38255,0.82609,0.37347,0.13406,2.04158,4.68047,2.76864,0.0006008,0.0006008,0.0006008
108,221.955,1.08496,0.97988,1.42837,0.36106,0.82609,0.3971,0.16192,1.8964,4.65935,2.6168,0.0005876,0.0005876,0.0005876
109,223.993,1.19671,1.11822,1.5543,0.36106,0.82609,0.3971,0.16192,1.8964,4.65935,2.6168,0.0005744,0.0005744,0.0005744
110,226.281,1.14409,1.09799,1.63063,0.33572,0.82609,0.38893,0.17503,1.74746,4.37687,2.439,0.0005612,0.0005612,0.0005612
111,228.346,1.24262,1.18947,1.60773,0.33572,0.82609,0.38893,0.17503,1.74746,4.37687,2.439,0.000548,0.000548,0.000548
112,230.305,1.21991,1.01377,1.56337,0.34525,0.56522,0.36211,0.18869,1.64115,4.226,2.31374,0.0005348,0.0005348,0.0005348
113,232.238,1.19261,1.02821,1.51939,0.34525,0.56522,0.36211,0.18869,1.64115,4.226,2.31374,0.0005216,0.0005216,0.0005216
114,234.248,1.22413,1.09018,1.56284,0.28978,0.91304,0.34798,0.19124,1.62294,4.3182,2.22915,0.0005084,0.0005084,0.0005084
115,236.248,1.10493,1.02956,1.59211,0.28978,0.91304,0.34798,0.19124,1.62294,4.3182,2.22915,0.0004952,0.0004952,0.0004952
116,238.172,1.28645,1.08097,1.57303,0.28364,0.91304,0.32552,0.17152,1.62787,4.33111,2.19565,0.000482,0.000482,0.000482
117,240.122,1.19068,1.08884,1.56993,0.28364,0.91304,0.32552,0.17152,1.62787,4.33111,2.19565,0.0004688,0.0004688,0.0004688
118,242.084,1.25993,1.06189,1.55934,0.28057,0.86957,0.3116,0.16012,1.63342,4.31413,2.19961,0.0004556,0.0004556,0.0004556
119,244.072,1.16625,1.00164,1.50725,0.28057,0.86957,0.3116,0.16012,1.63342,4.31413,2.19961,0.0004424,0.0004424,0.0004424
120,246.005,1.16092,1.11933,1.56502,0.27605,0.82609,0.26689,0.1291,1.84265,4.29649,2.43794,0.0004292,0.0004292,0.0004292
121,247.956,1.22169,1.09032,1.65289,0.27605,0.82609,0.26689,0.1291,1.84265,4.29649,2.43794,0.000416,0.000416,0.000416
122,250.055,1.10351,0.93522,1.40021,0.27534,0.82609,0.25155,0.11782,1.97554,4.3407,2.67334,0.0004028,0.0004028,0.0004028
123,252.089,1.03692,0.95947,1.43574,0.27534,0.82609,0.25155,0.11782,1.97554,4.3407,2.67334,0.0003896,0.0003896,0.0003896
124,254.166,1.14967,1.02828,1.62727,0.29881,0.90795,0.28962,0.11988,1.9923,4.56983,2.69919,0.0003764,0.0003764,0.0003764
125,256.171,1.07016,0.97941,1.43498,0.29881,0.90795,0.28962,0.11988,1.9923,4.56983,2.69919,0.0003632,0.0003632,0.0003632
126,258.144,1.2376,1.09209,1.6464,0.29597,0.95652,0.31252,0.12732,1.98504,4.7359,2.69528,0.00035,0.00035,0.00035
127,260.105,1.14889,0.97669,1.45728,0.29597,0.95652,0.31252,0.12732,1.98504,4.7359,2.69528,0.0003368,0.0003368,0.0003368
128,262.207,1.05209,0.91443,1.40723,0.30478,0.95652,0.3215,0.1461,1.83167,4.78596,2.5046,0.0003236,0.0003236,0.0003236
129,264.322,0.98241,0.93173,1.42932,0.30478,0.95652,0.3215,0.1461,1.83167,4.78596,2.5046,0.0003104,0.0003104,0.0003104
130,266.44,1.087,0.94205,1.42811,0.2927,0.91304,0.31949,0.16572,1.62626,4.88463,2.26097,0.0002972,0.0002972,0.0002972
131,268.514,1.06452,0.9876,1.55985,0.2927,0.91304,0.31949,0.16572,1.62626,4.88463,2.26097,0.000284,0.000284,0.000284
132,270.589,1.15363,0.99563,1.53259,0.30653,0.91304,0.30909,0.16726,1.43929,4.93757,2.06463,0.0002708,0.0002708,0.0002708
133,272.506,1.17865,1.01769,1.59791,0.30653,0.91304,0.30909,0.16726,1.43929,4.93757,2.06463,0.0002576,0.0002576,0.0002576
134,274.49,1.03647,0.87913,1.36823,0.30209,0.90343,0.31487,0.18963,1.3003,4.90948,1.93648,0.0002444,0.0002444,0.0002444
135,276.423,1.15602,1.12119,1.64949,0.30209,0.90343,0.31487,0.18963,1.3003,4.90948,1.93648,0.0002312,0.0002312,0.0002312
136,278.423,1.07625,0.95627,1.54465,0.30547,0.89892,0.31537,0.18622,1.25471,4.79873,1.92158,0.000218,0.000218,0.000218
137,280.305,1.04037,1.03035,1.46937,0.30547,0.89892,0.31537,0.18622,1.25471,4.79873,1.92158,0.0002048,0.0002048,0.0002048
138,282.273,1.11435,1.00493,1.48741,0.29743,0.86957,0.33613,0.19807,1.26814,4.71887,1.94684,0.0001916,0.0001916,0.0001916
139,284.29,1.17256,1.03275,1.55855,0.29743,0.86957,0.33613,0.19807,1.26814,4.71887,1.94684,0.0001784,0.0001784,0.0001784
140,286.29,1.17104,1.01731,1.53758,0.30239,0.86957,0.31627,0.1881,1.2907,4.6194,1.97096,0.0001652,0.0001652,0.0001652
141,291.961,0.77916,1.2756,1.39565,0.30239,0.86957,0.31627,0.1881,1.2907,4.6194,1.97096,0.000152,0.000152,0.000152
142,293.924,0.82225,1.25565,1.50797,0.3011,0.86957,0.30453,0.17704,1.35506,4.73814,2.03166,0.0001388,0.0001388,0.0001388
143,295.912,0.74266,1.21705,1.45438,0.3011,0.86957,0.30453,0.17704,1.35506,4.73814,2.03166,0.0001256,0.0001256,0.0001256
144,297.957,0.75029,1.15597,1.35983,0.29799,0.91304,0.30299,0.16313,1.44331,4.76011,2.10712,0.0001124,0.0001124,0.0001124
145,299.926,0.67565,1.14017,1.44484,0.29799,0.91304,0.30299,0.16313,1.44331,4.76011,2.10712,9.92e-05,9.92e-05,9.92e-05
146,301.857,0.89417,1.20985,1.61712,0.31328,0.9521,0.30711,0.1542,1.52421,4.71623,2.18245,8.6e-05,8.6e-05,8.6e-05
147,303.807,0.6567,1.0505,1.275,0.31328,0.9521,0.30711,0.1542,1.52421,4.71623,2.18245,7.28e-05,7.28e-05,7.28e-05
148,305.807,0.65393,0.99656,1.32487,0.31153,0.9051,0.30616,0.15625,1.56275,4.65845,2.22849,5.96e-05,5.96e-05,5.96e-05
149,307.789,0.6848,0.95552,1.33742,0.31153,0.9051,0.30616,0.15625,1.56275,4.65845,2.22849,4.64e-05,4.64e-05,4.64e-05
150,309.777,0.86701,1.09797,1.47888,0.30097,0.86957,0.30951,0.16059,1.57199,4.62079,2.24583,3.32e-05,3.32e-05,3.32e-05
