epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,56.3166,1.48063,1.71062,1.78245,0.27199,0.6087,0.29622,0.13651,1.51055,5.43312,2.25324,0.000641228,0.000641228,0.000641228
24,58.2944,1.43707,1.76036,1.82819,0.25924,0.65217,0.26266,0.13196,1.54181,5.32748,2.29125,0.000664556,0.000664556,0.000664556
25,60.2663,1.3624,1.52908,1.7459,0.25724,0.67776,0.26192,0.08132,1.91653,5.56826,2.86637,0.000687444,0.000687444,0.000687444
26,62.2956,1.41464,1.53054,1.80747,0.15342,0.43478,0.13467,0.04051,2.12234,7.84577,3.68672,0.000709892,0.000709892,0.000709892
27,64.2678,1.41027,1.41576,1.76796,0.13986,0.43478,0.10414,0.03508,2.47252,9.37459,4.72714,0.0007319,0.0007319,0.0007319
28,66.1837,1.51553,1.5533,1.83297,0.13986,0.43478,0.10414,0.03508,2.47252,9.37459,4.72714,0.000753467,0.000753467,0.000753467
29,68.217,1.4013,1.74407,1.80696,0.10184,0.34783,0.07516,0.02635,2.62883,9.48868,4.9719,0.000774595,0.000774595,0.000774595
30,70.277,1.4565,1.594,1.84508,0.12905,0.47826,0.10212,0.02924,2.65379,9.52172,4.51466,0.000795282,0.000795282,0.000795282
31,72.2787,1.39762,1.53465,1.77275,0.12905,0.47826,0.10212,0.02924,2.65379,9.52172,4.51466,0.00081553,0.00081553,0.00081553
32,74.2774,1.34749,1.47934,1.7432,0.14267,0.56522,0.1258,0.04782,2.35404,7.65146,3.50478,0.000835337,0.000835337,0.000835337
33,76.2641,1.36224,1.64435,1.68811,0.16894,0.6087,0.18308,0.04862,2.26684,6.90214,3.2259,0.000854704,0.000854704,0.000854704
34,78.152,1.40687,1.4993,1.75088,0.16894,0.6087,0.18308,0.04862,2.26684,6.90214,3.2259,0.000873631,0.000873631,0.000873631
35,80.1717,1.43443,1.4887,1.73126,0.17238,0.6087,0.15439,0.03132,2.33995,6.33936,3.39743,0.000892118,0.000892118,0.000892118
36,82.2003,1.53671,1.73338,1.95253,0.10301,0.17391,0.07187,0.01912,2.55032,6.18389,3.83856,0.000910165,0.000910165,0.000910165
37,84.127,1.31402,1.41741,1.67809,0.10301,0.17391,0.07187,0.01912,2.55032,6.18389,3.83856,0.000927772,0.000927772,0.000927772
38,86.0949,1.36809,1.38558,1.68605,0.15781,0.50527,0.13162,0.03749,2.6977,6.16408,4.08254,0.000944939,0.000944939,0.000944939
39,88.0015,1.38942,1.39334,1.65823,0.16729,0.6087,0.1594,0.04123,2.62455,8.04408,3.73341,0.000961666,0.000961666,0.000961666
40,89.9186,1.37161,1.51463,1.67539,0.16729,0.6087,0.1594,0.04123,2.62455,8.04408,3.73341,0.000977952,0.000977952,0.000977952
41,91.9114,1.43539,1.63487,1.84173,0.259,0.43478,0.20457,0.08008,1.84836,6.48911,2.46348,0.000993799,0.000993799,0.000993799
42,93.9454,1.33433,1.37269,1.67217,0.24259,0.52174,0.18088,0.07178,2.15521,8.28925,2.69722,0.00100921,0.00100921,0.00100921
43,95.9683,1.47018,1.43648,1.79412,0.24259,0.52174,0.18088,0.07178,2.15521,8.28925,2.69722,0.00102417,0.00102417,0.00102417
44,98.0273,1.40444,1.43746,1.81494,0.22332,0.52174,0.17394,0.0869,1.90133,7.90967,2.52614,0.0010387,0.0010387,0.0010387
45,99.961,1.36524,1.39485,1.73156,0.22332,0.52174,0.17394,0.0869,1.90133,7.90967,2.52614,0.00105278,0.00105278,0.00105278
46,101.976,1.34916,1.39224,1.72808,0.25119,0.78261,0.22966,0.08331,2.25056,7.29235,3.19446,0.00106643,0.00106643,0.00106643
47,105.094,1.38649,1.24765,1.71172,0.25119,0.78261,0.22966,0.08331,2.25056,7.29235,3.19446,0.00107964,0.00107964,0.00107964
48,107.678,1.43505,1.46502,1.7876,0.24804,0.65217,0.24508,0.10936,2.04118,7.78341,3.04228,0.0010924,0.0010924,0.0010924
49,109.965,1.4145,1.39591,1.84213,0.24804,0.65217,0.24508,0.10936,2.04118,7.78341,3.04228,0.00110473,0.00110473,0.00110473
50,112.169,1.38088,1.46834,1.79339,0.316,0.78261,0.30675,0.15069,1.7535,6.51764,2.76225,0.00111661,0.00111661,0.00111661
51,114.375,1.32914,1.39203,1.79375,0.316,0.78261,0.30675,0.15069,1.7535,6.51764,2.76225,0.00111689,0.00111689,0.00111689
52,116.473,1.30338,1.45588,1.61924,0.32628,0.98976,0.41298,0.20821,1.89414,6.33262,2.92857,0.00110589,0.00110589,0.00110589
53,118.568,1.36822,1.31891,1.83953,0.32628,0.98976,0.41298,0.20821,1.89414,6.33262,2.92857,0.00109489,0.00109489,0.00109489
54,120.625,1.51981,1.45856,1.81561,0.31467,0.86957,0.36588,0.13566,2.21238,7.00177,3.3385,0.00108388,0.00108388,0.00108388
55,122.676,1.27752,1.44269,1.79033,0.31467,0.86957,0.36588,0.13566,2.21238,7.00177,3.3385,0.00107288,0.00107288,0.00107288
56,124.832,1.38615,1.42996,1.90984,0.37436,0.6087,0.37735,0.13435,2.20323,7.54957,3.51816,0.00106188,0.00106188,0.00106188
57,126.996,1.42491,1.45104,1.81795,0.37436,0.6087,0.37735,0.13435,2.20323,7.54957,3.51816,0.00105088,0.00105088,0.00105088
58,129.133,1.41566,1.42199,1.74655,0.35439,0.6087,0.35262,0.15387,2.08947,7.47135,3.03918,0.00103987,0.00103987,0.00103987
59,131.262,1.35337,1.47068,1.81146,0.35439,0.6087,0.35262,0.15387,2.08947,7.47135,3.03918,0.00102887,0.00102887,0.00102887
60,133.304,1.32223,1.24402,1.63471,0.32387,0.56522,0.27278,0.07992,2.48778,6.49239,3.25135,0.00101787,0.00101787,0.00101787
61,135.337,1.34204,1.3702,1.79021,0.32387,0.56522,0.27278,0.07992,2.48778,6.49239,3.25135,0.00100687,0.00100687,0.00100687
62,137.366,1.3328,1.34956,1.67843,0.24586,0.52451,0.18876,0.04315,2.73972,6.70196,3.83527,0.000995866,0.000995866,0.000995866
63,139.336,1.49716,1.47483,1.88195,0.24586,0.52451,0.18876,0.04315,2.73972,6.70196,3.83527,0.000984864,0.000984864,0.000984864
64,141.328,1.34283,1.26903,1.78388,0.21648,0.3913,0.15057,0.03576,2.62627,6.06063,3.58659,0.000973861,0.000973861,0.000973861
65,143.311,1.37749,1.34512,1.74686,0.21648,0.3913,0.15057,0.03576,2.62627,6.06063,3.58659,0.000962859,0.000962859,0.000962859
66,145.489,1.44252,1.39641,1.81539,0.18872,0.47826,0.14337,0.03794,2.67053,6.02212,3.54447,0.000951857,0.000951857,0.000951857
67,147.521,1.50505,1.42148,1.82331,0.18872,0.47826,0.14337,0.03794,2.67053,6.02212,3.54447,0.000940855,0.000940855,0.000940855
68,149.571,1.30739,1.24571,1.7361,0.15235,0.6087,0.12255,0.0282,2.76343,6.78272,3.67333,0.000929853,0.000929853,0.000929853
69,151.58,1.26412,1.3028,1.68722,0.15235,0.6087,0.12255,0.0282,2.76343,6.78272,3.67333,0.00091885,0.00091885,0.00091885
70,153.579,1.37942,1.36208,1.74572,0.14219,0.52174,0.08994,0.02161,2.90491,7.43779,3.75452,0.000907848,0.000907848,0.000907848
71,155.494,1.32344,1.3736,1.75694,0.14219,0.52174,0.08994,0.02161,2.90491,7.43779,3.75452,0.000896846,0.000896846,0.000896846
72,157.442,1.23728,1.32705,1.71976,0.14518,0.43478,0.12169,0.03305,2.67138,6.98252,3.49447,0.000885844,0.000885844,0.000885844
73,159.854,1.36596,1.31085,1.74782,0.14518,0.43478,0.12169,0.03305,2.67138,6.98252,3.49447,0.000874842,0.000874842,0.000874842
74,161.812,1.33074,1.36489,1.7355,0.26472,0.69565,0.21654,0.07897,2.34665,6.35968,3.01482,0.000863839,0.000863839,0.000863839
75,163.777,1.12121,1.24837,1.62179,0.26472,0.69565,0.21654,0.07897,2.34665,6.35968,3.01482,0.000852837,0.000852837,0.000852837
76,165.84,1.27411,1.42395,1.83326,0.25132,0.69565,0.25712,0.11219,2.13519,4.92301,2.9108,0.000841835,0.000841835,0.000841835
77,167.822,1.49272,1.33122,1.67565,0.25132,0.69565,0.25712,0.11219,2.13519,4.92301,2.9108,0.000830833,0.000830833,0.000830833
78,169.857,1.21302,1.2653,1.64232,0.26886,0.78342,0.24711,0.11908,1.80141,5.02746,2.48705,0.000819831,0.000819831,0.000819831
79,171.802,1.25648,1.38287,1.66108,0.26886,0.78342,0.24711,0.11908,1.80141,5.02746,2.48705,0.000808828,0.000808828,0.000808828
80,173.882,1.20566,1.16692,1.6445,0.2681,0.6087,0.24626,0.12801,1.63138,5.16256,2.30916,0.000797826,0.000797826,0.000797826
81,175.9,1.27551,1.2626,1.59701,0.2681,0.6087,0.24626,0.12801,1.63138,5.16256,2.30916,0.000786824,0.000786824,0.000786824
82,177.893,1.39311,1.35615,1.71653,0.26371,0.6087,0.23899,0.11262,1.7686,5.49627,2.42989,0.000775822,0.000775822,0.000775822
83,179.866,1.35021,1.30694,1.68762,0.26371,0.6087,0.23899,0.11262,1.7686,5.49627,2.42989,0.00076482,0.00076482,0.00076482
84,181.855,1.18398,1.13867,1.56445,0.2212,0.73913,0.23288,0.09793,1.92,5.66901,2.64257,0.000753817,0.000753817,0.000753817
85,183.903,1.26333,1.1991,1.59431,0.2212,0.73913,0.23288,0.09793,1.92,5.66901,2.64257,0.000742815,0.000742815,0.000742815
86,186.04,1.21362,1.1031,1.55139,0.24344,0.6087,0.23431,0.09419,1.97772,5.4731,2.6567,0.000731813,0.000731813,0.000731813
87,188.248,1.3893,1.43703,1.7563,0.24344,0.6087,0.23431,0.09419,1.97772,5.4731,2.6567,0.000720811,0.000720811,0.000720811
88,190.318,1.2751,1.25085,1.69648,0.23678,0.69565,0.22929,0.07777,2.10252,5.92185,2.7981,0.000709809,0.000709809,0.000709809
89,192.285,1.18523,1.03964,1.54938,0.23678,0.69565,0.22929,0.07777,2.10252,5.92185,2.7981,0.000698806,0.000698806,0.000698806
90,194.319,1.26753,1.16149,1.65171,0.27587,0.78261,0.24139,0.08798,2.03956,6.5045,2.69872,0.000687804,0.000687804,0.000687804
91,196.346,1.16675,1.17233,1.63448,0.27587,0.78261,0.24139,0.08798,2.03956,6.5045,2.69872,0.000676802,0.000676802,0.000676802
92,198.384,1.19462,1.1823,1.6488,0.25719,0.6087,0.23398,0.10036,1.95663,6.80023,2.62698,0.0006658,0.0006658,0.0006658
93,200.43,1.24512,1.23381,1.62976,0.25719,0.6087,0.23398,0.10036,1.95663,6.80023,2.62698,0.000654798,0.000654798,0.000654798
94,202.511,1.23132,1.13659,1.67207,0.28622,0.73913,0.25809,0.10103,1.82086,6.90874,2.50049,0.000643795,0.000643795,0.000643795
95,204.58,1.2265,1.14818,1.56874,0.28622,0.73913,0.25809,0.10103,1.82086,6.90874,2.50049,0.000632793,0.000632793,0.000632793
96,207.022,1.11428,1.11503,1.57268,0.28641,0.69565,0.28301,0.12967,1.77642,5.44578,2.46315,0.000621791,0.000621791,0.000621791
97,209.228,1.14077,1.02365,1.52595,0.28641,0.69565,0.28301,0.12967,1.77642,5.44578,2.46315,0.000610789,0.000610789,0.000610789
98,211.321,1.17329,1.06247,1.51258,0.28402,0.86957,0.28905,0.11716,1.82848,5.74729,2.5824,0.000599787,0.000599787,0.000599787
99,213.38,1.12805,1.03808,1.50835,0.28402,0.86957,0.28905,0.11716,1.82848,5.74729,2.5824,0.000588784,0.000588784,0.000588784
100,215.417,1.15295,1.13883,1.58501,0.284,0.82609,0.28878,0.09677,2.00051,5.57843,2.8112,0.000577782,0.000577782,0.000577782
101,217.432,1.22446,1.15988,1.57428,0.284,0.82609,0.28878,0.09677,2.00051,5.57843,2.8112,0.00056678,0.00056678,0.00056678
102,219.525,1.25168,1.16359,1.5816,0.28762,0.73913,0.2849,0.10336,1.93829,5.82215,2.66459,0.000555778,0.000555778,0.000555778
103,221.622,1.17665,1.13686,1.53812,0.28762,0.73913,0.2849,0.10336,1.93829,5.82215,2.66459,0.000544776,0.000544776,0.000544776
104,223.819,1.21198,1.16073,1.67689,0.28714,0.69565,0.30141,0.12396,1.80552,5.75287,2.43097,0.000533773,0.000533773,0.000533773
105,226.021,1.18645,1.1355,1.6112,0.28714,0.69565,0.30141,0.12396,1.80552,5.75287,2.43097,0.000522771,0.000522771,0.000522771
106,227.961,1.27186,1.31816,1.81417,0.31106,0.73913,0.31487,0.14459,1.63742,5.52191,2.23466,0.000511769,0.000511769,0.000511769
107,229.95,1.21287,1.15922,1.59315,0.31106,0.73913,0.31487,0.14459,1.63742,5.52191,2.23466,0.000500767,0.000500767,0.000500767
108,231.914,1.054,1.02367,1.4243,0.31034,0.86957,0.31589,0.17504,1.45062,5.12063,2.04544,0.000489765,0.000489765,0.000489765
109,234.263,1.11206,1.06379,1.49461,0.31034,0.86957,0.31589,0.17504,1.45062,5.12063,2.04544,0.000478762,0.000478762,0.000478762
110,236.232,1.17374,1.15354,1.65237,0.30985,0.86957,0.30243,0.17887,1.34421,4.73797,1.93876,0.00046776,0.00046776,0.00046776
111,238.168,1.21135,1.1983,1.5999,0.30985,0.86957,0.30243,0.17887,1.34421,4.73797,1.93876,0.000456758,0.000456758,0.000456758
112,240.154,1.16502,1.05908,1.54622,0.29325,0.86957,0.29321,0.17541,1.32432,4.58785,1.92515,0.000445756,0.000445756,0.000445756
113,242.143,1.193,1.05911,1.54187,0.29325,0.86957,0.29321,0.17541,1.32432,4.58785,1.92515,0.000434754,0.000434754,0.000434754
114,244.207,1.20229,1.12698,1.56025,0.28865,0.86957,0.27666,0.16157,1.32806,4.85836,1.96376,0.000423751,0.000423751,0.000423751
115,246.338,1.1227,1.02006,1.58958,0.28865,0.86957,0.27666,0.16157,1.32806,4.85836,1.96376,0.000412749,0.000412749,0.000412749
116,248.405,1.19316,1.0891,1.52412,0.28755,0.86957,0.27654,0.15865,1.33759,5.01045,1.98424,0.000401747,0.000401747,0.000401747
117,250.432,1.14631,1.08098,1.5451,0.28755,0.86957,0.27654,0.15865,1.33759,5.01045,1.98424,0.000390745,0.000390745,0.000390745
118,252.49,1.20058,1.0965,1.53803,0.28282,0.86957,0.27187,0.15639,1.30851,5.11971,1.9242,0.000379743,0.000379743,0.000379743
119,254.458,1.1105,0.99369,1.47759,0.28282,0.86957,0.27187,0.15639,1.30851,5.11971,1.9242,0.00036874,0.00036874,0.00036874
120,256.459,1.1486,1.08378,1.56153,0.29535,0.94772,0.28392,0.16128,1.30332,5.14211,1.93312,0.000357738,0.000357738,0.000357738
121,258.544,1.22818,1.12947,1.67419,0.29535,0.94772,0.28392,0.16128,1.30332,5.14211,1.93312,0.000346736,0.000346736,0.000346736
122,260.502,1.07812,0.89042,1.41096,0.30251,0.91304,0.29226,0.15907,1.36874,5.1503,2.03323,0.000335734,0.000335734,0.000335734
123,262.451,1.01634,0.95727,1.42615,0.30251,0.91304,0.29226,0.15907,1.36874,5.1503,2.03323,0.000324732,0.000324732,0.000324732
124,264.471,1.15546,1.07792,1.61745,0.3049,0.95361,0.29225,0.1513,1.48563,5.3045,2.19092,0.000313729,0.000313729,0.000313729
125,266.588,1.06415,0.97872,1.44094,0.3049,0.95361,0.29225,0.1513,1.48563,5.3045,2.19092,0.000302727,0.000302727,0.000302727
126,268.595,1.18497,1.12306,1.62993,0.305,0.95404,0.29229,0.14662,1.6462,5.51927,2.41154,0.000291725,0.000291725,0.000291725
127,270.54,1.07231,0.96096,1.4199,0.305,0.95404,0.29229,0.14662,1.6462,5.51927,2.41154,0.000280723,0.000280723,0.000280723
128,272.629,1.02997,0.92069,1.43375,0.30304,0.91304,0.30153,0.15877,1.68853,5.61668,2.47068,0.000269721,0.000269721,0.000269721
129,274.59,0.99998,0.95828,1.47147,0.30304,0.91304,0.30153,0.15877,1.68853,5.61668,2.47068,0.000258718,0.000258718,0.000258718
130,276.537,1.07995,0.93959,1.43013,0.30327,0.91304,0.29385,0.15695,1.65582,5.55727,2.39158,0.000247716,0.000247716,0.000247716
131,278.521,1.09127,1.03341,1.58336,0.30327,0.91304,0.29385,0.15695,1.65582,5.55727,2.39158,0.000236714,0.000236714,0.000236714
132,280.455,1.15174,1.02034,1.54862,0.29907,0.95652,0.29818,0.16434,1.59009,5.31899,2.27136,0.000225712,0.000225712,0.000225712
133,282.442,1.16012,1.03254,1.60462,0.29907,0.95652,0.29818,0.16434,1.59009,5.31899,2.27136,0.00021471,0.00021471,0.00021471
134,284.467,1.02062,0.8748,1.37941,0.30341,0.91304,0.30961,0.18181,1.47995,5.08571,2.11785,0.000203707,0.000203707,0.000203707
135,286.438,1.14269,1.11158,1.65528,0.30341,0.91304,0.30961,0.18181,1.47995,5.08571,2.11785,0.000192705,0.000192705,0.000192705
136,288.391,1.13233,1.05792,1.56545,0.30339,0.91304,0.30303,0.1878,1.40822,4.99973,2.02047,0.000181703,0.000181703,0.000181703
137,290.356,1.0505,1.02915,1.48204,0.30339,0.91304,0.30303,0.1878,1.40822,4.99973,2.02047,0.000170701,0.000170701,0.000170701
138,292.359,1.14205,0.99608,1.49408,0.30305,0.91304,0.31902,0.1955,1.37366,4.94245,1.97767,0.000159699,0.000159699,0.000159699
139,294.377,1.14053,1.03948,1.5346,0.30305,0.91304,0.31902,0.1955,1.37366,4.94245,1.97767,0.000148696,0.000148696,0.000148696
140,296.426,1.09349,0.96701,1.49292,0.30331,0.91304,0.32592,0.20006,1.3711,4.82059,1.97217,0.000137694,0.000137694,0.000137694
141,302.071,0.73904,1.23672,1.37084,0.30331,0.91304,0.32592,0.20006,1.3711,4.82059,1.97217,0.000126692,0.000126692,0.000126692
142,304.124,0.76556,1.2205,1.45539,0.30348,0.91304,0.33448,0.20398,1.39031,4.76268,2.00943,0.00011569,0.00011569,0.00011569
143,306.028,0.61436,1.13761,1.33952,0.30348,0.91304,0.33448,0.20398,1.39031,4.76268,2.00943,0.000104688,0.000104688,0.000104688
144,307.938,0.66416,1.10574,1.29785,0.30353,0.91304,0.3341,0.20264,1.39591,4.74229,2.05262,9.36854e-05,9.36854e-05,9.36854e-05
145,309.855,0.62762,1.16565,1.38877,0.30353,0.91304,0.3341,0.20264,1.39591,4.74229,2.05262,8.26832e-05,8.26832e-05,8.26832e-05
146,311.836,0.79305,1.18104,1.50399,0.30356,0.91304,0.34204,0.19513,1.42882,4.7103,2.11597,7.1681e-05,7.1681e-05,7.1681e-05
147,313.819,0.62465,1.09263,1.26943,0.30356,0.91304,0.34204,0.19513,1.42882,4.7103,2.11597,6.06788e-05,6.06788e-05,6.06788e-05
148,315.813,0.57458,0.98744,1.32185,0.30349,0.91304,0.33026,0.18546,1.45368,4.70065,2.15654,4.96766e-05,4.96766e-05,4.96766e-05
149,317.829,0.72984,1.03827,1.36417,0.30349,0.91304,0.33026,0.18546,1.45368,4.70065,2.15654,3.86744e-05,3.86744e-05,3.86744e-05
150,319.789,0.80846,1.12661,1.43313,0.30344,0.91304,0.3258,0.18157,1.47698,4.74091,2.19199,2.76722e-05,2.76722e-05,2.76722e-05
